,post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,label
11526,8.19383E+17,Thu Jan 12 03:19:44 +0000 2017,@DeionSanders You should know.,18831261,884,2389,8466,57269,0,0
11527,8.19379E+17,Thu Jan 12 03:04:14 +0000 2017,I want some wings.,18831261,884,2389,8466,57269,0,0
11528,8.19296E+17,Wed Jan 11 21:33:02 +0000 2017,"RT @davidaxelrod: Time for @realDonaldTrump 2 say this? ""To end his suggestion that I have debts to &amp; dealings w/the Russians, I WILL relea…",18831261,884,2389,8466,57269,1851,0
11529,8.19295E+17,Wed Jan 11 21:29:39 +0000 2017,It's too late for me.  Go on and save yourself.,18831261,884,2389,8466,57269,0,0
11530,8.19294E+17,Wed Jan 11 21:26:05 +0000 2017,"@realDonaldTrump Liar, liar, pants on fire.  I can't believe we're having this conversation on Twitter.  What an infant you are!",18831261,884,2389,8466,57269,0,0
11531,8.19294E+17,Wed Jan 11 21:24:26 +0000 2017,"RT @onewmphoto: Christopher Steele, ex-British intelligence officer, said to have prepared #DonaldTrump dossier https://t.co/8DjMx1wj5W #Go…",18831261,884,2389,8466,57269,1,0
11532,8.19293E+17,Wed Jan 11 21:21:14 +0000 2017,@TomiLahren you shouldn't be so flattered.  He just wants to fuck you.,18831261,884,2389,8466,57269,0,0
11533,8.19293E+17,Wed Jan 11 21:20:06 +0000 2017,"Things always change, but not necessarily for the better.  Look at how we're going from President Obama to @realDonaldTrump .  #PsychoTrump.",18831261,884,2389,8466,57269,0,0
11534,8.1929E+17,Wed Jan 11 21:07:40 +0000 2017,"@realDonaldTrump What makes you think this is the ""last"" shot at you, you dumb mutherfucka?  We're gonna impeach your stupid ass!",18831261,884,2389,8466,57269,0,0
11535,8.19168E+17,Wed Jan 11 13:02:42 +0000 2017,@realDonaldTrump hasn't even taken office yet and already has a scandal.  His administration is going to be so corrupt.  #GoldenShowers.,18831261,884,2389,8466,57269,0,0
11536,8.19166E+17,Wed Jan 11 12:55:15 +0000 2017,"@realDonaldTrump Good morning, dickhead.  Better not back out of your news conference today.  I hope the press grills you and you cry.",18831261,884,2389,8466,57269,0,0
11537,8.19159E+17,Wed Jan 11 12:28:28 +0000 2017,"@JedediahBila I like it when you explain that you're a libertarian, not a republican.",18831261,884,2389,8466,57269,0,0
11538,8.19086E+17,Wed Jan 11 07:37:53 +0000 2017,@TomiLahren You're as beautiful as you are stupid.,18831261,884,2389,8466,57269,0,0
11539,8.1908E+17,Wed Jan 11 07:14:13 +0000 2017,"Don't listen to the people who say you should delete your Twitter account, @realDonaldTrump.  We're gonna use your tweets to impeach you.",18831261,884,2389,8466,57269,0,0
11540,8.19073E+17,Wed Jan 11 06:47:19 +0000 2017,You look really feminine in this pic @realDonaldTrump!  Is this why you avoided serving in the military?  Don't pee… https://t.co/kpK105VPcr,18831261,884,2389,8466,57269,0,0
11541,8.19073E+17,Wed Jan 11 06:45:36 +0000 2017,"RT @JohnWDean: Need Grand Jury B/4 1/20, Maybe Spec. Prosecutor He Can't Kill: Trump Received Rept Russia Had Damaging Info on Him https://…",18831261,884,2389,8466,57269,185,0
11542,8.1907E+17,Wed Jan 11 06:32:55 +0000 2017,RT @PrincessBravato: Traitor alert! You should have never messed with the Intel community #TheResistance #Illegitimate #TrumpTheTraitor COM…,18831261,884,2389,8466,57269,102,0
11543,8.19063E+17,Wed Jan 11 06:08:40 +0000 2017,"RT @Montel_Williams: We CANNOT have an AG who ""doesn't know"" if the LGBT community faces discrimination, as #JeffSessions is on record as h…",18831261,884,2389,8466,57269,145,0
11544,8.19063E+17,Wed Jan 11 06:07:03 +0000 2017,@realDonaldTrump Is it true that you have a long history of sexual misconduct and are known as a pathological liar? You're gonna be POTUS?,18831261,884,2389,8466,57269,0,0
11545,8.19061E+17,Wed Jan 11 05:59:25 +0000 2017,"You are disgusting, an embarrassment to Americans all over the country @realDonaldTrump?  Most rotten human being t… https://t.co/DvEFGvaZ1a",18831261,884,2389,8466,57269,0,0
11546,8.19057E+17,Wed Jan 11 05:41:59 +0000 2017,"Can you feel the world closing in on you, @realDonaldTrump?  We're watching you make all your corrupt moves &amp; we're… https://t.co/KcGtn8A6NV",18831261,884,2389,8466,57269,1,0
11547,8.19053E+17,Wed Jan 11 05:27:03 +0000 2017,"Damn, @realDonaldTrump!  They're telling your business all over the world.  You aren't gonna have any secrets left… https://t.co/WaqX87AgEz",18831261,884,2389,8466,57269,1,0
11548,8.19051E+17,Wed Jan 11 05:20:57 +0000 2017,RT @ANTlFatima: Y'all see the how lovingly he talks about his daughters? In 10 days y'all about to have a President in office that wants to…,18831261,884,2389,8466,57269,22108,0
11549,8.19049E+17,Wed Jan 11 05:11:12 +0000 2017,RT @ElizabethBanks: This classy eloquent #ObamaFarewell on the heels of today's latest #PEOTUS crap is invigorating my patriotic soul. #vig…,18831261,884,2389,8466,57269,593,0
11550,8.19047E+17,Wed Jan 11 05:01:34 +0000 2017,"@KellyannePolls do you give lying lessons to @realDonaldTrump?  Sure, he's been at it longer than you, but you're much smoother.",18831261,884,2389,8466,57269,0,0
11551,8.19046E+17,Wed Jan 11 04:59:54 +0000 2017,"RT @Lauren_Kitt: Come on guys, stop with all the  #GoldenShowers tweets @realDonaldTrump is gonna get pissed.",18831261,884,2389,8466,57269,521,0
11552,8.19046E+17,Wed Jan 11 04:58:11 +0000 2017,I would feel so much better if @HillaryClinton had won and was building her cabinet in preparation for her new administration.  #TrumpSucks.,18831261,884,2389,8466,57269,0,0
11553,8.19043E+17,Wed Jan 11 04:49:11 +0000 2017,"@angela_rye I never notice your legs when you're on #CNN.  I'm mesmerized by your intelligence and tenacity.  Oh, and your patience.",18831261,884,2389,8466,57269,0,0
11554,8.19042E+17,Wed Jan 11 04:43:52 +0000 2017,Unverified New Report on Trump’s deep ties to Russia and ‘sexual perversion’ https://t.co/iZSXKISbux  @realdonaldtrump  LOL,18831261,884,2389,8466,57269,0,0
11555,8.19E+17,Wed Jan 11 01:54:56 +0000 2017,"@realDonaldTrump Check the constitution for me, Donald.  Can you be impeached before you are even sworn in?  Pence must be getting nervous.",18831261,884,2389,8466,57269,0,0
11556,8.18998E+17,Wed Jan 11 01:48:12 +0000 2017,"RT @ananavarro: Dear media, pls focus. Even if he tweets out attacks vs kittens, even if he names Darth Vader senior advisor, FOCUS! https:…",18831261,884,2389,8466,57269,4506,0
11557,8.18946E+17,Tue Jan 10 22:23:43 +0000 2017,RT @joshtpm: BREAKING: CNN reports Intel report to Obama and Trump said that Russia has compromising info on Trump ... https://t.co/eWCC8xt…,18831261,884,2389,8466,57269,621,0
11558,8.18937E+17,Tue Jan 10 21:45:14 +0000 2017,"RT @Pappiness: In one speech, #MerylStreep showed more bravery and empathy than Donald Trump has shown in his entire sad, priveleged life.",18831261,884,2389,8466,57269,2847,0
11559,8.18936E+17,Tue Jan 10 21:44:08 +0000 2017,"RT @Pappiness: Sen. Cory Booker testifying against Jeff Sessions is unprecedented, but he's standing up for a nation that has become unpres…",18831261,884,2389,8466,57269,217,0
11560,8.18934E+17,Tue Jan 10 21:35:50 +0000 2017,What about this @tedcruz ?  No wonder @realDonaldTrump kept referring to you as #LyingTedCruz.  Crawl back under yo… https://t.co/zXjMCr9Gsw,18831261,884,2389,8466,57269,0,0
11561,8.18932E+17,Tue Jan 10 21:27:00 +0000 2017,RT @AlanColmes: 64% of voters to Trump: Delete your Twitter account https://t.co/KCDfkZ8nHV,18831261,884,2389,8466,57269,5,0
11562,8.18927E+17,Tue Jan 10 21:06:34 +0000 2017,"@kayleighmcenany Sorry, but @realDonaldTrump is mentally unstable and he, and his cabinet, must face the resistance.  #PsychoTrump.",18831261,884,2389,8466,57269,0,0
11563,8.18926E+17,Tue Jan 10 21:02:13 +0000 2017,@Calibrator @SenWarren @realDonaldTrump I'd rather smoke that peace pipe with @SenWarren than mess with that cocaine The Donald is snorting.,18831261,884,2389,8466,57269,0,0
11564,8.18925E+17,Tue Jan 10 20:57:28 +0000 2017,It's hard to believe @SenatorSessions is a lawyer and a senator.  He doesn't seem that bright to me.  Trump just likes his loyalty.,18831261,884,2389,8466,57269,0,0
11565,8.18922E+17,Tue Jan 10 20:48:13 +0000 2017,@_BradleyStein_ @LoveJakeBallard @realDonaldTrump is divisive.  That's the truth.  He is what will divide us.  #ImpeachTrump,18831261,884,2389,8466,57269,0,0
11566,8.1892E+17,Tue Jan 10 20:39:09 +0000 2017,RT @RevJJackson: Going from @EricHolder and @LorettaLynch to Sessions illuminates @POTUS @BarackObama's legacy of protecting our rights. ht…,18831261,884,2389,8466,57269,20,0
11567,8.1892E+17,Tue Jan 10 20:38:40 +0000 2017,RT @MizKpoto: Is Orin Hatch finished sucking up yet? #JeffSessions #stopsessions #sessions,18831261,884,2389,8466,57269,1,0
11568,8.18877E+17,Tue Jan 10 17:46:34 +0000 2017,Did you see this @realDonaldTrump?  She really made fun of you with this pic.  She's a great actress and you're a b… https://t.co/EnluX3tPAx,18831261,884,2389,8466,57269,0,0
11569,8.18875E+17,Tue Jan 10 17:39:03 +0000 2017,@NFL @FedEx  Bell,18831261,884,2389,8466,57269,0,0
11570,8.1887E+17,Tue Jan 10 17:18:20 +0000 2017,I had forgotten just how boring these confirmation hearings could be.  Just waiting for Sessions to mess up and say the N word.,18831261,884,2389,8466,57269,0,0
11571,8.18869E+17,Tue Jan 10 17:16:23 +0000 2017,"@CharlesButler52 You hate Black people.  I feel sorry for you, plus you voted for @realDonaldTrump, a man with serious mental issues.  Bye.",18831261,884,2389,8466,57269,0,0
11572,8.18758E+17,Tue Jan 10 09:53:51 +0000 2017,"@OfficialDesiree You're such a beautiful young lady.  Probably very nice, too.",18831261,884,2389,8466,57269,0,0
11573,8.18691E+17,Tue Jan 10 05:29:11 +0000 2017,@jemelehill Cruel but funny!,18831261,884,2389,8466,57269,0,0
11574,8.1869E+17,Tue Jan 10 05:25:06 +0000 2017,@FO_ASchatz Pass interference is Never a spot foul in college football.,18831261,884,2389,8466,57269,0,0
11575,8.18689E+17,Tue Jan 10 05:21:38 +0000 2017,"Down with the Tide.  Shoot, #Alabama can't win the title every year. Way to go #Clemson.  #CollegeFootballPlayoff",18831261,884,2389,8466,57269,0,0
11576,8.18681E+17,Tue Jan 10 04:47:08 +0000 2017,@CharlesButler52 You didn't answer my question.  You just deflected like all the other Trump minions.  When is Donald telling the truth?,18831261,884,2389,8466,57269,0,0
11577,8.18637E+17,Tue Jan 10 01:53:46 +0000 2017,"RT @JohnWDean: No, unfortunately you are a fake president, with fake policies, hurting real people. Grow up, Donald. https://t.co/GaNtr3RRSy",18831261,884,2389,8466,57269,306,0
11578,8.18635E+17,Tue Jan 10 01:45:15 +0000 2017,"@piersmorgan You sir, are an ass!",18831261,884,2389,8466,57269,0,0
11579,8.18629E+17,Tue Jan 10 01:23:16 +0000 2017,We all know Ronald Reagan and his wife thought you were sleazy and corrupt @realDonaldTrump.  Why would you even po… https://t.co/ydqpVoPTeQ,18831261,884,2389,8466,57269,0,0
11580,8.18628E+17,Tue Jan 10 01:18:59 +0000 2017,@JoeNBC Thanks for reminding me that Alabama plays Clemson for the college football national championship tonight.  Something useful from u.,18831261,884,2389,8466,57269,0,0
11581,8.1862E+17,Tue Jan 10 00:46:29 +0000 2017,"Hey, @realDonaldTrump .  Just because you say something 100 times doesn't mean it's now the truth.… https://t.co/jz4k954nqk",18831261,884,2389,8466,57269,0,0
11582,8.1861E+17,Tue Jan 10 00:08:17 +0000 2017,@CharlesButler52 Please explain how you know when @realDonaldTrump is telling the truth.  He lies everyday!  Changes his mind all the time.,18831261,884,2389,8466,57269,0,0
11583,8.18603E+17,Mon Jan 09 23:38:06 +0000 2017,"RT @brianklaas: Every day, around 6:30am in New York, an angry billionaire awakens in a gilded penthouse to tweet furiously about how he is…",18831261,884,2389,8466,57269,35939,0
11584,8.18602E+17,Mon Jan 09 23:36:23 +0000 2017,"RT @LivingBlueinRed: Hey @realDonaldTrump... If 157 awards as an actor makes Meryl Streep ""overrated"" what does 6 bankruptcies make you as…",18831261,884,2389,8466,57269,12334,0
11585,8.18601E+17,Mon Jan 09 23:31:07 +0000 2017,RT @HardballChris: Trump said he loved Meryl Streep in August of 2015. Calling her overrated doesn’t address the point she made last night.…,18831261,884,2389,8466,57269,358,0
11586,8.18548E+17,Mon Jan 09 19:59:04 +0000 2017,"RT @IMPL0RABLE: We don't have to like a person's beliefs, political or religious, to accept that they are equally entitled to them, as we a…",18831261,884,2389,8466,57269,45,0
11587,8.18507E+17,Mon Jan 09 17:16:06 +0000 2017,"@dennisfithian You don't look like you sound, Dennis, but your assessment of the Lions first half in Seattle is dead on.  Have a good day.",18831261,884,2389,8466,57269,0,0
11588,8.18504E+17,Mon Jan 09 17:05:02 +0000 2017,@GoldieThompso15 I hope you'll be very happy when Orange Hitler takes over.  He lies about everything and would pull you by your pussy.,18831261,884,2389,8466,57269,0,0
11589,8.18502E+17,Mon Jan 09 16:56:13 +0000 2017,RT @Rae_Dawn_Chong: The Douchebag our soon to be leader. The same sleaze who mocked the disabled reporter is lying about it again. He... ht…,18831261,884,2389,8466,57269,1,0
11590,8.18347E+17,Mon Jan 09 06:41:57 +0000 2017,Sometimes you just have to puke in order to feel better.,18831261,884,2389,8466,57269,0,0
11591,8.18346E+17,Mon Jan 09 06:38:57 +0000 2017,"You're so funny @realDonaldTrump.  A real jackass who'll keep us laughing while you ""make america great again.""  As… https://t.co/V4uDMqGQf4",18831261,884,2389,8466,57269,0,0
11592,8.18346E+17,Mon Jan 09 06:37:17 +0000 2017,RT @robreiner: Meryl Streep was eloquent tonight. We must never stop saying what needs to said. We must never normalize an unstable lying i…,18831261,884,2389,8466,57269,6444,0
11593,8.1831E+17,Mon Jan 09 04:13:50 +0000 2017,"@realDonaldTrump Shut up, old dude!  Drink a glass of warm milk then muster up your courage and step down.  You can't do the job.",18831261,884,2389,8466,57269,0,0
11594,8.18292E+17,Mon Jan 09 03:03:50 +0000 2017,@SarahKSilverman I like your mug more.  You're such a pretty woman.,18831261,884,2389,8466,57269,0,0
11595,8.18287E+17,Mon Jan 09 02:44:45 +0000 2017,"@JoeNBC The Russians can always have you, Joe.  We don't want you here in the USA.",18831261,884,2389,8466,57269,0,0
11596,8.18287E+17,Mon Jan 09 02:41:56 +0000 2017,RT @jtanner79: @JoeNBC Or the story line of the #morningjoe hosts selling out to Trump. Who would have guessed that.,18831261,884,2389,8466,57269,2,0
11597,8.18257E+17,Mon Jan 09 00:43:07 +0000 2017,RT @Politics_PR: Retweet if you think @realDonaldTrump should share his tax returns with us before he officially takes office on Jan. 20th…,18831261,884,2389,8466,57269,3680,0
11598,8.18238E+17,Sun Jan 08 23:27:05 +0000 2017,RT @ava: This is not a movie plot. This is our real life. And folks are just sitting around and watching. I don't get it. https://t.co/c2GY…,18831261,884,2389,8466,57269,11713,0
11599,8.18236E+17,Sun Jan 08 23:22:18 +0000 2017,"I don't feel like having my heart tugged at right now.  I want some physical, kick ass football and I #Packers …  https://t.co/06BotZpW1f",18831261,884,2389,8466,57269,0,0
11600,8.1823E+17,Sun Jan 08 22:57:34 +0000 2017,"Damnit!  I want the #Giants to crush, annihilate &amp; destroy the #Packers &amp; they aren't doing it so … #NFLPlayoffs https://t.co/fQYBvWMsr3",18831261,884,2389,8466,57269,0,0
11601,8.1822E+17,Sun Jan 08 22:16:47 +0000 2017,RT @funder: Breaking:Trump got $15M loan from Cayman Islands to spend on #Trump Towers; evading taxes #TrumpLeaks #theresistance #amjoy #re…,18831261,884,2389,8466,57269,723,0
11602,8.18168E+17,Sun Jan 08 18:50:38 +0000 2017,"@CharlesButler52 @amjoyshow @JamilSmith Charles, are you the Black guy who voted for #LyingDonaldTrump?  Shame on you, fool.",18831261,884,2389,8466,57269,1,0
11603,8.18167E+17,Sun Jan 08 18:48:06 +0000 2017,The #Steelers are beating the dog shit out of  @NdamukongSuh and the Miami #Dolphins.  I'm loving this.  #NFLPlayoffs.,18831261,884,2389,8466,57269,0,0
11604,8.18133E+17,Sun Jan 08 16:32:16 +0000 2017,@AlanColmes I knew Nutty Yahoo was dirty.,18831261,884,2389,8466,57269,0,0
11605,8.18131E+17,Sun Jan 08 16:22:54 +0000 2017,"See, @realDonaldTrump, you lie so much you probably don't know when you're telling the truth.  You lie so much that… https://t.co/UJItlbRtmX",18831261,884,2389,8466,57269,0,0
11606,8.1795E+17,Sun Jan 08 04:23:53 +0000 2017,@morgfair It's no surprise you're an animal lover.  You're a very loving person who just happens to look drop dead gorgeous.,18831261,884,2389,8466,57269,0,0
11607,8.17948E+17,Sun Jan 08 04:16:36 +0000 2017,Seattle ain't going nowhere.  They only beat the #Lions.  Atlanta is gonna step off in their ass.  #NFLPlayoffs,18831261,884,2389,8466,57269,0,0
11608,8.17945E+17,Sun Jan 08 04:02:44 +0000 2017,RT @YolieTheJew: I need some positive vibes sent my way.,18831261,884,2389,8466,57269,12,0
11609,8.1794E+17,Sun Jan 08 03:45:40 +0000 2017,Didn't you just know the Lions would pooter out in the first round?  Wait until next season.....again. https://t.co/uNBGnV9ObJ,18831261,884,2389,8466,57269,0,0
11610,8.17934E+17,Sun Jan 08 03:19:07 +0000 2017,RT @KeithOlbermann: Trump's insane Russian tweets today confirm his psychological crisis looms. A video to send to his supporters: https://…,18831261,884,2389,8466,57269,672,0
11611,8.17932E+17,Sun Jan 08 03:11:13 +0000 2017,"RT @GeorgeTakei: Trump had better stop tweeting like a madman, or he'll earn himself a nickname. Perhaps...""Twitler""",18831261,884,2389,8466,57269,8301,0
11612,8.1793E+17,Sun Jan 08 03:05:12 +0000 2017,RT @Lions: Prater knocks it through from 53 to make it 10-6 Seattle with 4:03 left in the third quarter. #DETvsSEA https://t.co/MVX98HAAf0,18831261,884,2389,8466,57269,116,0
11613,8.17915E+17,Sun Jan 08 02:05:15 +0000 2017,"@bobwojnowski It doesn't look good for the #Lions, just like we all knew, but hoped for a win anyway.  Wait until next season!  LOL",18831261,884,2389,8466,57269,0,0
11614,8.17914E+17,Sun Jan 08 01:59:51 +0000 2017,The #Lions are going to lose and they're going to lose badly.  #NFLPlayoffs,18831261,884,2389,8466,57269,0,0
11615,8.17888E+17,Sun Jan 08 00:17:16 +0000 2017,My TV is dying.,18831261,884,2389,8466,57269,0,0
11616,8.17855E+17,Sat Jan 07 22:05:40 +0000 2017,"RT @InMyEpinion: Derek Carr is the real #MVP. Raiders are STRAIGHT TRASH HOMIE without him. My God...

#NFLPlayoffs #OAKvsHOU",18831261,884,2389,8466,57269,2,0
11617,8.17853E+17,Sat Jan 07 21:58:40 +0000 2017,"The Raiders won't be able to score with their backup QB, so the Texans already have this game won.  lol  #NFLPlayoffs",18831261,884,2389,8466,57269,0,0
11618,8.17851E+17,Sat Jan 07 21:51:08 +0000 2017,"RT @LettersOfNote: @realDonaldTrump Russia just made a mockery of the US election. Only a ""fool"" would think that's the sign of a good rela…",18831261,884,2389,8466,57269,1742,0
11619,8.1785E+17,Sat Jan 07 21:47:37 +0000 2017,@onesedonia That home crowd is yelling so loud when the Raiders have the ball.  You're never gonna hear Connor.  lol,18831261,884,2389,8466,57269,0,0
11620,8.17846E+17,Sat Jan 07 21:32:00 +0000 2017,Watching an #NFL game with a beer is a lot different than watching it without any beer.,18831261,884,2389,8466,57269,0,0
11621,8.17798E+17,Sat Jan 07 18:19:12 +0000 2017,"@realDonaldTrump is insecure, thin-skinned, reactionary and vengeful.  He's also an habitual liar.  He's going to be a lousy president.",18831261,884,2389,8466,57269,0,0
11622,8.17673E+17,Sat Jan 07 10:01:57 +0000 2017,You're not really fucked up until you give up.,18831261,884,2389,8466,57269,0,0
11623,8.17671E+17,Sat Jan 07 09:53:40 +0000 2017,"Yeah, but Tilikum never ran for over 2000 yards in one season. https://t.co/4jZ0S5FXXG",18831261,884,2389,8466,57269,0,0
11624,8.1762E+17,Sat Jan 07 06:31:42 +0000 2017,"RT @CNNPolitics: Sen. Tim Kaine: Why is Donald Trump acting like Russian President Vladimir Putin's ""defense lawyer”? https://t.co/MhChZSeZ…",18831261,884,2389,8466,57269,515,0
11625,8.17611E+17,Sat Jan 07 05:55:13 +0000 2017,"Your fears are understandable, @realDonaldTrump.  Russian involvement in our election does make you an… https://t.co/zTaKP7J4nY",18831261,884,2389,8466,57269,3,0
11626,8.17608E+17,Sat Jan 07 05:45:06 +0000 2017,"@realDonaldTrump @FoxNews.  @seanhannity is an expert on dishonest media.  His broadcasts, both on TV and radio are full of lies and biases.",18831261,884,2389,8466,57269,2,0
11627,8.17604E+17,Sat Jan 07 05:27:45 +0000 2017,@DebraMessing Putin really hates him some @HillaryClinton.  I wish she would have won the election.  @realDonaldTrump is a nightmare!,18831261,884,2389,8466,57269,2,0
11628,8.176E+17,Sat Jan 07 05:12:08 +0000 2017,"@BracketBattles1 LMAO!  And I'm a lifetime Lions fan.  My heart says they win, but my head says they lose.  They can't beat a winning team.",18831261,884,2389,8466,57269,0,0
11629,8.17597E+17,Sat Jan 07 05:03:28 +0000 2017,I wish we could impeach you now @realDonaldTrump!  What's the use in waiting until they swear you in.  You're just gonna lie on the bible.,18831261,884,2389,8466,57269,0,0
11630,8.17564E+17,Sat Jan 07 02:50:58 +0000 2017,The Russians hacked us &amp; @realDonaldTrump has to be forced to see the truth.  He's thinking about his legitimacy.  Everything is about him.,18831261,884,2389,8466,57269,0,0
11631,8.17555E+17,Sat Jan 07 02:15:26 +0000 2017,You still don't believe the Russians hacked to help you win the election @realDonaldTrump?  And President Obama was… https://t.co/KBKWy63KUr,18831261,884,2389,8466,57269,0,0
11632,8.17553E+17,Sat Jan 07 02:06:32 +0000 2017,The only reason to watch 520 hours of speeches by @realDonaldTrump is to try and count all the lies he's told.  Get… https://t.co/4iZYkm8qu9,18831261,884,2389,8466,57269,0,0
11633,8.17551E+17,Sat Jan 07 02:00:15 +0000 2017,Stop messing around in the Middle East @realDonaldTrump.  Think before you speak for once in your life.  You're suc… https://t.co/zzez3QB7x3,18831261,884,2389,8466,57269,0,0
11634,8.17539E+17,Sat Jan 07 01:11:50 +0000 2017,"Mayweather didn't like it when @souljaboy dogged Chris Brown for hitting Rihanna, because his punk ass likes beatin… https://t.co/wypWrSsBra",18831261,884,2389,8466,57269,0,0
11635,8.17538E+17,Sat Jan 07 01:06:04 +0000 2017,@filmwritr4 @Morris_Chestnut @denisefennell @RosewoodWriters @JainaLeeOrtiz Love the show.  Pissed off that Fox keeps changing your time.,18831261,884,2389,8466,57269,0,0
11636,8.17537E+17,Sat Jan 07 01:03:39 +0000 2017,"@realDonaldTrump God will forgive you if you stop lying and ask Him for forgiveness.  Oops, you said you don't ask God for forgiveness.",18831261,884,2389,8466,57269,0,0
11637,8.17529E+17,Sat Jan 07 00:32:32 +0000 2017,My poor @Lions.  Sending you good vibes.  #GoLions! https://t.co/5VEbJ4VxuI,18831261,884,2389,8466,57269,0,0
11638,8.17527E+17,Sat Jan 07 00:25:01 +0000 2017,A real taco is so much better than a Taco Bell taco.,18831261,884,2389,8466,57269,0,0
11639,8.17523E+17,Sat Jan 07 00:08:26 +0000 2017,"I want compassion and empathy, so I give it.",18831261,884,2389,8466,57269,0,0
11640,8.17519E+17,Fri Jan 06 23:50:45 +0000 2017,This is how you Really sound @realDonaldTrump!  You show your ignorance and stupidity every time you tweet or open… https://t.co/7MvY3a18gV,18831261,884,2389,8466,57269,1,0
11641,8.17517E+17,Fri Jan 06 23:44:12 +0000 2017,"You lied again, @realDonaldTrump, when you said Mexico will pay for the wall.  Just do the right thing and step dow… https://t.co/LRHKiTovUc",18831261,884,2389,8466,57269,0,0
11642,8.17517E+17,Fri Jan 06 23:43:19 +0000 2017,"RT @VicenteFoxQue: Sr Trump,the intelligence report is devastating.Losing election by more than 3M votes and in addition this.Are you a leg…",18831261,884,2389,8466,57269,50919,0
11643,8.17514E+17,Fri Jan 06 23:31:24 +0000 2017,"@BarcaKnight Yahoo Finance made a typo in a tweet.  Instead of them saying @realDonaldTrump wanted a bigger navy, they typed #NiggerNavy.",18831261,884,2389,8466,57269,0,0
11644,8.17512E+17,Fri Jan 06 23:21:50 +0000 2017,@realDonaldTrump You never said Mexico would reimburse us for the wall.  You said you would raise the tariff on their goods to 25%.  Liar!,18831261,884,2389,8466,57269,0,0
11645,8.17509E+17,Fri Jan 06 23:13:38 +0000 2017,@realDonaldTrump is a jackass who thinks he knows everything.  He's crazy!  He lives in his own reality.  He's a madman.  #PsychoTrump.,18831261,884,2389,8466,57269,0,0
11646,8.17508E+17,Fri Jan 06 23:08:01 +0000 2017,@angela_rye Are people still bothering you because you complained that the TSA violated you?  You've got more patience than I'll ever have.,18831261,884,2389,8466,57269,0,0
11647,8.17503E+17,Fri Jan 06 22:49:47 +0000 2017,RT @funder: RT:#Trump has 2 companies in Cyprus (the #Russian offshore tax haven) #TrumpLeaks #theresistance #p2 #putin #russia https://t.c…,18831261,884,2389,8466,57269,218,0
11648,8.17502E+17,Fri Jan 06 22:43:48 +0000 2017,"In the United States, a white Hispanic is an American citizen or resident who is racially white and of Hispanic descent.",18831261,884,2389,8466,57269,0,0
11649,8.17501E+17,Fri Jan 06 22:38:38 +0000 2017,"@bobwojnowski Stafford gets no passing touchdowns, our running game stalls and we let the Seahawks run on our defense.  #GoLions.",18831261,884,2389,8466,57269,0,0
11650,8.17488E+17,Fri Jan 06 21:48:27 +0000 2017,"@realDonaldTrump Hey, Orange Hitler!  You lost the popular vote bigly and only won the EC with Russia's help.  #PsychoTrump.",18831261,884,2389,8466,57269,0,0
11651,8.17486E+17,Fri Jan 06 21:41:48 +0000 2017,"RT @robreiner: We'll, DT didn't fully accept intel community briefing on Russian hack. We can now safely say the ties to Putin run deep. MS…",18831261,884,2389,8466,57269,2348,0
11652,8.17486E+17,Fri Jan 06 21:41:13 +0000 2017,RT @carlreiner: Each time I decide to give Trump a chance to prove me wrong he does something to prove me right. NYTimes had a list of his…,18831261,884,2389,8466,57269,148,0
11653,8.17486E+17,Fri Jan 06 21:41:09 +0000 2017,"RT @Bakari_Sellers: Since Monday @realDonaldTrump has lied about Intelligence mtg, the Great Wall of Mexico, Iran Deal, and Russia. Not sma…",18831261,884,2389,8466,57269,470,0
11654,8.17238E+17,Fri Jan 06 05:15:01 +0000 2017,"@King_Primo  Trump is an egomaniacal narcissist, a deeply insecure one who is obsessed with his public perception.  #PsychoTrump.",18831261,884,2389,8466,57269,1,0
11655,8.17228E+17,Fri Jan 06 04:36:00 +0000 2017,"@BlazeBerner @realDonaldTrump I feel so sorry for @MELANIATRUMP, having to let Orange Hitler climb all over her.  Must be torture.",18831261,884,2389,8466,57269,0,0
11656,8.17226E+17,Fri Jan 06 04:26:18 +0000 2017,"@JosinaAnderson I love your work, but I love you more. lol",18831261,884,2389,8466,57269,0,0
11657,8.17225E+17,Fri Jan 06 04:25:03 +0000 2017,"I'm hungry, but I don't feel like cooking anything and I don't have a car to go get something to eat.  I guess I'm not hungry.",18831261,884,2389,8466,57269,0,0
11658,8.17224E+17,Fri Jan 06 04:20:31 +0000 2017,"@TuckerCarlson Now that you have your own show, invest in getting some lips.  It's strange watching you talk while you have no lips.",18831261,884,2389,8466,57269,0,0
11659,8.17222E+17,Fri Jan 06 04:12:18 +0000 2017,"@JoeNBC You're right, Joe.  I agree with you 100%.  You are wrong a lot.",18831261,884,2389,8466,57269,0,0
11660,8.1722E+17,Fri Jan 06 04:03:39 +0000 2017,"RT @Bakari_Sellers: 1) most ppl here illegally came via plane 
2) net migration from Mexico is 0
3) most ppl here illegally are illegal bc…",18831261,884,2389,8466,57269,119,0
11661,8.17219E+17,Fri Jan 06 03:59:46 +0000 2017,@JoeNBC Hillary already lost.  Quit deflecting.  @realDonaldTrump is a clusterfuck waiting to implode on us.  You should leave the country.,18831261,884,2389,8466,57269,0,0
